RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31
753899,2,"Los Angeles-Long Beach-Anaheim, CA",Msa,CA,6636.0,6610.0,7762.0,8290.0,9093.0,9062.0,9366.0,9134.0,8561.0,8117.0,7297.0,6563.0,6055.0,6163.0,7395.0,8451.0,9442.0,9536.0,9660.0,9497.0,9226.0,8882.0,8102.0,7224.0,6530.0,6655.0,7085.0,6294.0,5991.0,6680.0,8550.0,9580.0,9797.0,10109.0,9522.0,8734.0,"","","","",""
394463,3,"Chicago, IL",Msa,IL,12925.0,13788.0,18012.0,21188.0,24013.0,23720.0,23094.0,21574.0,19419.0,17798.0,15500.0,13510.0,12519.0,13473.0,17719.0,21641.0,24578.0,24602.0,23332.0,21597.0,19818.0,18271.0,16303.0,14106.0,13603.0,15476.0,18786.0,18334.0,19162.0,21791.0,26712.0,28732.0,27198.0,25030.0,21587.0,18317.0,"","","","",""
394514,4,"Dallas-Fort Worth, TX",Msa,TX,6105.0,6015.0,6551.0,7238.0,8079.0,8402.0,8596.0,8328.0,7878.0,7189.0,6502.0,5862.0,5527.0,5743.0,6702.0,7806.0,8548.0,8763.0,8791.0,8566.0,8152.0,7537.0,6971.0,6440.0,6150.0,6493.0,7373.0,7295.0,7839.0,8616.0,10201.0,10616.0,10177.0,9527.0,8724.0,7952.0,7409.0,7177.0,7892.0,8759.0,9622.0
394692,6,"Houston, TX",Msa,TX,5650.0,5886.0,6861.0,7609.0,8431.0,8658.0,8772.0,8478.0,7668.0,7063.0,6284.0,5780.0,5618.0,6009.0,7169.0,8140.0,8830.0,9046.0,8941.0,8617.0,7989.0,7364.0,6731.0,6131.0,6017.0,6508.0,7356.0,7196.0,7812.0,8847.0,10236.0,10335.0,9729.0,9284.0,8595.0,7914.0,7579.0,7418.0,8464.0,9257.0,10313.0
394856,8,"Miami-Fort Lauderdale, FL",Msa,FL,9662.0,10057.0,11413.0,11785.0,12353.0,11871.0,11503.0,10961.0,10414.0,10255.0,9475.0,8706.0,8569.0,9753.0,12190.0,13864.0,14461.0,13884.0,13274.0,12715.0,12163.0,11922.0,11353.0,10695.0,10671.0,11886.0,12887.0,10918.0,9933.0,10880.0,13865.0,15071.0,15097.0,14892.0,14025.0,13196.0,"","","","",""
394347,9,"Atlanta, GA",Msa,GA,7256.0,7500.0,8956.0,9776.0,10652.0,10686.0,10747.0,10504.0,9781.0,9248.0,8165.0,7300.0,7052.0,7624.0,9426.0,10615.0,11667.0,11697.0,11431.0,10858.0,10258.0,9797.0,9098.0,8184.0,8030.0,8419.0,9566.0,9142.0,9698.0,10411.0,11821.0,12240.0,11784.0,11238.0,10257.0,9380.0,"","","","",""
394404,10,"Boston, MA",Msa,MA,2490.0,2350.0,2971.0,3689.0,4709.0,5251.0,5242.0,4587.0,3921.0,3765.0,3424.0,2890.0,2445.0,2423.0,3130.0,3965.0,4832.0,5181.0,4876.0,4360.0,3994.0,3977.0,3761.0,3070.0,2502.0,2507.0,3136.0,3088.0,3319.0,3795.0,4576.0,4766.0,4460.0,4599.0,4266.0,3624.0,"","","","",""
395025,13,"Riverside, CA",Msa,CA,4025.0,4090.0,4726.0,4939.0,5348.0,5265.0,5413.0,5258.0,5093.0,4838.0,4377.0,3846.0,3732.0,3842.0,4608.0,5146.0,5848.0,6032.0,6154.0,6049.0,5823.0,5652.0,5176.0,4708.0,4524.0,4905.0,5304.0,4846.0,4825.0,5402.0,6427.0,6650.0,6397.0,6362.0,5972.0,5528.0,4916.0,4827.0,5129.0,5314.0,5441.0
394976,14,"Phoenix, AZ",Msa,AZ,"","","","","","","","","","","","",3908.0,4463.0,5411.0,6147.0,6588.0,6497.0,6201.0,5883.0,5646.0,5442.0,5127.0,4765.0,4792.0,5171.0,5668.0,5376.0,5367.0,5678.0,6210.0,6302.0,6308.0,6504.0,6408.0,6025.0,5680.0,5707.0,6110.0,6390.0,6558.0
394865,16,"Minneapolis-St Paul, MN",Msa,MN,1508.0,1389.0,1615.0,1818.0,2197.0,2373.0,2574.0,2512.0,2388.0,2291.0,2068.0,1785.0,1527.0,1586.0,1979.0,2584.0,3183.0,3626.0,3779.0,3726.0,3498.0,3294.0,2904.0,2527.0,2149.0,2152.0,2600.0,2878.0,3174.0,3444.0,3901.0,4267.0,4266.0,4165.0,3646.0,3024.0,2481.0,2415.0,2935.0,3637.0,4404.0
395056,17,"San Diego, CA",Msa,CA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4013.0,3991.0,3885.0,3595.0,3226.0,2927.0,2862.0,3210.0,3481.0,3776.0
395121,18,"St. Louis, MO",Msa,MO,2650.0,2683.0,3266.0,3748.0,4224.0,4286.0,4298.0,4173.0,3854.0,3605.0,3194.0,2869.0,2730.0,2797.0,3435.0,3925.0,4402.0,4451.0,4365.0,4168.0,3918.0,3657.0,3327.0,2908.0,2743.0,2879.0,3402.0,3490.0,3865.0,4163.0,4660.0,4782.0,4664.0,4571.0,4166.0,3674.0,"","","","",""
394358,20,"Baltimore, MD",Msa,MD,"","","","","","","","","",3093.0,2653.0,2413.0,2215.0,2255.0,2770.0,3289.0,3735.0,3768.0,3621.0,3415.0,3254.0,3142.0,2927.0,2596.0,2419.0,2544.0,3001.0,2985.0,3167.0,3348.0,3786.0,3763.0,3861.0,4017.0,3988.0,3508.0,3136.0,3012.0,3438.0,3779.0,4335.0
394530,21,"Denver, CO",Msa,CO,3485.0,3433.0,4069.0,4547.0,5088.0,5413.0,5523.0,5389.0,4904.0,4561.0,4080.0,3672.0,3468.0,3638.0,4380.0,5093.0,5811.0,6049.0,5920.0,5643.0,5361.0,5120.0,4627.0,3934.0,3593.0,3581.0,4172.0,3877.0,4597.0,5291.0,6425.0,6570.0,6250.0,5960.0,5171.0,4250.0,"","","","",""
