RegionID,SizeRank,RegionName,RegionType,StateName,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30
395053,50,"Salt Lake City, UT",Msa,UT,226600.0,229433.0,229800.0,229833.0,227000.0,224217.0,223183.0,223367.0,224150.0,225183.0,223000.0,221333.0,217975.0,218568.0,219902.0,219310.0,218683.0,214017.0,209967.0,204175.0,205842.0,207992.0,209300.0,205966.0,202899.0,201082.0,208233.0,215483.0,222142.0,218292.0,212958.0,206300.0,202667.0,195838.0,191672.0,187472.0,186300.0,187117.0,189817.0,194150.0,192983.0,188117.0,183583.0,181450.0,181515.0,178382.0,176698.0,175667.0,182333.0,188930.0,194180.0,193514.0,196083.0,195642.0,198476.0,199309.0,203500.0,203000.0,203000.0,203333.0,209967.0,217508.0,226825.0,229192.0,229317.0,225633.0,222300.0,219667.0,220700.0,221033.0,222633.0,223300.0,223967.0,227150.0,229150.0,235817.0,236312.0,235937.0,232603.0,232092.0,233383.0,235050.0,231917.0,231667.0,233083.0,242083.0,249583.0,253167.0,250833.0,247333.0,246000.0,246333.0,247333.0,245000.0,245667.0,245667.0,251000.0,256000.0,263333.0,268333.0,269000.0,265583.0,262717.0,262717.0,264395.0,267513.0,266508.0,270913.0,275661.0,287500.0,293000.0,294900.0,291733.0,288233.0,289194.0,292861.0,295111.0,294892.0,293559.0,300975.0,305378.0,313711.0,317044.0,321667.0,319667.0,316333.0,317300.0,317633.0,314300.0,311667.0,311708.0,316125.0,321125.0,329417.0,338333.0,343629.0,342795.0,342129.0,338671.0,340671.0,340671.0,343167.0,346000.0,351667.0,357000.0,358150.0,361733.0,367067.0,374250.0,378667.0,381250.0,383917.0,389083.0,391500.0,401500.0,412167.0,430500.0
395031,51,"Rochester, NY",Msa,NY,113817.0,117633.0,121300.0,123552.0,125052.0,123552.0,120667.0,117667.0,116833.0,115167.0,115333.0,116400.0,118400.0,119067.0,120667.0,123500.0,124800.0,123467.0,121267.0,119967.0,118300.0,116667.0,115667.0,117000.0,119667.0,123667.0,125667.0,128000.0,128633.0,129467.0,126700.0,123308.0,120708.0,120892.0,119650.0,118083.0,117000.0,120333.0,123300.0,126933.0,126600.0,126967.0,124917.0,126217.0,124217.0,122633.0,118917.0,119217.0,120300.0,122350.0,125717.0,128570.0,132237.0,132903.0,132633.0,129000.0,126300.0,122967.0,120967.0,122967.0,125833.0,128933.0,130967.0,136100.0,139500.0,137500.0,131167.0,127333.0,127079.0,125662.0,124079.0,123250.0,124167.0,127250.0,130533.0,136033.0,134867.0,133833.0,130500.0,133000.0,130833.0,129017.0,125483.0,124150.0,124267.0,127100.0,132767.0,139217.0,141417.0,139083.0,135250.0,132583.0,134083.0,130667.0,129583.0,126083.0,128750.0,130833.0,136800.0,141633.0,144633.0,143000.0,139250.0,137500.0,137000.0,136583.0,134500.0,133250.0,134083.0,138500.0,142583.0,147250.0,148633.0,146300.0,143267.0,137508.0,136175.0,133408.0,133867.0,135100.0,137900.0,144900.0,150000.0,156000.0,155000.0,152250.0,148400.0,146067.0,144150.0,141000.0,138500.0,138167.0,140300.0,146133.0,154467.0,161000.0,163333.0,160000.0,155667.0,152000.0,151000.0,151000.0,148000.0,150667.0,155043.0,161043.0,162710.0,166000.0,171667.0,175000.0,175500.0,174000.0,173333.0,168500.0,164333.0,161667.0,168333.0
394640,52,"Grand Rapids, MI",Msa,MI,129250.0,131583.0,133217.0,133633.0,134633.0,133000.0,131000.0,128567.0,126162.0,124162.0,122596.0,121667.0,121667.0,121667.0,121667.0,123667.0,123333.0,124983.0,124650.0,123283.0,119967.0,117633.0,117633.0,120383.0,120717.0,121750.0,122967.0,123300.0,122117.0,122483.0,124233.0,123500.0,120833.0,120083.0,122633.0,120967.0,119933.0,121600.0,123767.0,126467.0,124167.0,123667.0,119667.0,118333.0,119200.0,121533.0,118533.0,116667.0,115667.0,120667.0,126083.0,129083.0,130750.0,129667.0,129183.0,127213.0,127113.0,124398.0,123348.0,122448.0,126313.0,131500.0,135167.0,137833.0,138983.0,139633.0,137633.0,134283.0,132633.0,129967.0,129250.0,127583.0,130750.0,134833.0,139500.0,143650.0,144683.0,146350.0,145033.0,142333.0,137667.0,136417.0,136083.0,137750.0,141000.0,146333.0,151333.0,153333.0,155333.0,154750.0,153050.0,151050.0,149967.0,149333.0,148667.0,148000.0,151333.0,157000.0,163333.0,165667.0,166333.0,165000.0,165500.0,165383.0,164800.0,162300.0,161750.0,164667.0,171000.0,177000.0,181000.0,181667.0,181667.0,181000.0,179233.0,178233.0,176133.0,177900.0,176633.0,180050.0,182717.0,189317.0,194000.0,197333.0,198667.0,198500.0,197167.0,193500.0,190667.0,189700.0,190783.0,194117.0,200417.0,208317.0,213650.0,215317.0,215000.0,213300.0,212050.0,208717.0,208417.0,205833.0,209167.0,215800.0,221967.0,223633.0,224167.0,230167.0,233500.0,236667.0,235317.0,234650.0,231858.0,226542.0,227342.0,233467.0,248467.0
395167,53,"Tucson, AZ",Msa,AZ,211633.0,209967.0,207667.0,208502.0,206698.0,201164.0,198663.0,193947.0,195145.0,194344.0,194573.0,191822.0,189290.0,188915.0,187175.0,184508.0,179984.0,177976.0,173976.0,172345.0,170512.0,175512.0,173333.0,172000.0,167500.0,168333.0,167510.0,168677.0,168844.0,170371.0,167489.0,169806.0,171185.0,169233.0,162750.0,156839.0,156673.0,156506.0,155667.0,152000.0,150333.0,146833.0,145500.0,143933.0,143433.0,142435.0,142335.0,145502.0,148167.0,150349.0,151515.0,153182.0,154333.0,157259.0,156792.0,158542.0,159126.0,160592.0,161342.0,161800.0,163467.0,164300.0,166250.0,167833.0,169500.0,168500.0,167650.0,169317.0,168733.0,169667.0,167667.0,169667.0,169417.0,171417.0,174083.0,180000.0,181000.0,180750.0,179083.0,175917.0,174083.0,171750.0,173583.0,174797.0,174364.0,174697.0,173901.0,176667.0,179333.0,181000.0,181000.0,179967.0,181633.0,181217.0,180583.0,178417.0,179500.0,180833.0,185841.0,188507.0,191841.0,188333.0,186000.0,185000.0,185667.0,186333.0,188000.0,190667.0,194000.0,196000.0,200000.0,201667.0,200000.0,200917.0,201917.0,205583.0,205667.0,203333.0,201333.0,199833.0,204467.0,207800.0,208967.0,209000.0,210667.0,213043.0,213884.0,216467.0,216758.0,219233.0,216688.0,217521.0,217204.0,222167.0,226042.0,229708.0,228042.0,227667.0,228150.0,226756.0,229089.0,226939.0,231667.0,233000.0,236333.0,236333.0,236667.0,241667.0,246667.0,251667.0,255000.0,258300.0,258300.0,260892.0,264258.0,273925.0,278833.0
753924,54,"Urban Honolulu, HI",Msa,HI,418333.0,424667.0,431333.0,411333.0,430000.0,414767.0,418100.0,413100.0,436000.0,413039.0,391039.0,391372.0,414000.0,430422.0,417589.0,414922.0,409500.0,418083.0,421083.0,427083.0,423333.0,425208.0,421875.0,422292.0,422083.0,422083.0,426000.0,442667.0,456667.0,474000.0,462333.0,453333.0,443333.0,438333.0,438333.0,435000.0,435000.0,441667.0,423000.0,421333.0,409667.0,419367.0,423700.0,440033.0,444583.0,436250.0,431583.0,426400.0,437400.0,432400.0,445333.0,448000.0,444667.0,445500.0,445833.0,454167.0,450441.0,452108.0,448775.0,446667.0,453333.0,444667.0,461333.0,453000.0,478333.0,476500.0,476500.0,463167.0,463735.0,483835.0,488835.0,497600.0,482693.0,491027.0,496125.0,504165.0,500831.0,504900.0,493333.0,522667.0,517150.0,564117.0,533617.0,526550.0,494583.0,499167.0,496750.0,496750.0,511667.0,525000.0,533500.0,526833.0,529167.0,530433.0,545100.0,542767.0,549558.0,551558.0,563225.0,569538.0,564406.0,559156.0,557951.0,562802.0,565052.0,563385.0,555333.0,547333.0,541530.0,543197.0,559913.0,574050.0,581399.0,587350.0,600683.0,609821.0,608155.0,588155.0,573333.0,558333.0,550000.0,560000.0,566667.0,576697.0,575030.0,576697.0,580167.0,578752.0,570085.0,571585.0,564667.0,578333.0,576000.0,581000.0,587333.0,603000.0,608667.0,602333.0,587333.0,581667.0,583333.0,581667.0,590000.0,604000.0,620667.0,624833.0,617808.0,611142.0,615308.0,621667.0,618083.0,613083.0,618083.0,632167.0,641000.0,624333.0,615500.0
395169,55,"Tulsa, OK",Msa,OK,120917.0,124917.0,127667.0,130917.0,132184.0,130434.0,129601.0,126667.0,126667.0,125000.0,125833.0,127000.0,126667.0,127500.0,128333.0,130333.0,130000.0,128833.0,127500.0,126833.0,125083.0,124750.0,122333.0,123250.0,125000.0,126750.0,130083.0,133333.0,136667.0,136083.0,132417.0,132417.0,132667.0,132167.0,128833.0,125667.0,123333.0,121633.0,125133.0,128967.0,135333.0,135083.0,135417.0,132417.0,133167.0,129500.0,127833.0,124833.0,127500.0,132500.0,135683.0,138350.0,138850.0,138417.0,138083.0,137000.0,139000.0,140000.0,137250.0,137833.0,139333.0,142667.0,144833.0,146667.0,148333.0,148022.0,144689.0,143022.0,142667.0,141333.0,139667.0,138000.0,140083.0,143750.0,146083.0,150467.0,151800.0,148467.0,146667.0,146633.0,150550.0,147383.0,145750.0,143500.0,148000.0,150000.0,154667.0,154833.0,154467.0,152447.0,150280.0,150280.0,146967.0,144300.0,142333.0,143733.0,145400.0,149400.0,152000.0,158000.0,157698.0,158216.0,153882.0,153851.0,153333.0,154600.0,153350.0,152796.0,153779.0,158029.0,160917.0,164500.0,164000.0,163333.0,160833.0,161167.0,161167.0,161167.0,160000.0,160667.0,161500.0,164167.0,166167.0,167000.0,167542.0,166542.0,166542.0,166667.0,165000.0,164333.0,160766.0,162433.0,164766.0,171500.0,176500.0,179500.0,176333.0,173000.0,169667.0,169481.0,172147.0,174147.0,177417.0,178083.0,180417.0,182333.0,186333.0,192333.0,197917.0,202250.0,202250.0,201667.0,200833.0,198403.0,198403.0,199570.0,205333.0
394619,56,"Fresno, CA",Msa,CA,253333.0,248833.0,248833.0,240500.0,235000.0,226667.0,224250.0,219667.0,216583.0,204000.0,198250.0,193833.0,196500.0,196000.0,195275.0,195108.0,196942.0,198500.0,201000.0,201667.0,195000.0,186417.0,179417.0,181917.0,179833.0,181833.0,179333.0,180000.0,178333.0,179417.0,180417.0,177083.0,177000.0,167667.0,166000.0,159917.0,164917.0,163250.0,165000.0,166667.0,169500.0,169250.0,164250.0,161417.0,161667.0,163333.0,163000.0,160167.0,163500.0,167167.0,168333.0,168333.0,169000.0,172333.0,173500.0,171500.0,173167.0,169667.0,174333.0,174000.0,182500.0,184167.0,191167.0,196667.0,203167.0,204833.0,202500.0,207667.0,210500.0,211500.0,205417.0,209250.0,213250.0,217667.0,214333.0,215000.0,216667.0,220000.0,222417.0,220750.0,218417.0,220167.0,220167.0,222500.0,221667.0,226667.0,229333.0,232667.0,234167.0,233167.0,230833.0,233333.0,233667.0,234000.0,228500.0,230667.0,232667.0,235833.0,237667.0,240500.0,243083.0,245167.0,246333.0,248250.0,246833.0,244000.0,240167.0,241833.0,244000.0,249076.0,252742.0,259326.0,263583.0,266583.0,265250.0,266917.0,267667.0,265750.0,268083.0,266500.0,269833.0,268833.0,272000.0,275333.0,276000.0,273667.0,273667.0,273333.0,275000.0,273750.0,273750.0,278750.0,280333.0,282833.0,281167.0,284167.0,285000.0,288750.0,290417.0,293167.0,292750.0,292750.0,293333.0,293500.0,295167.0,296083.0,302083.0,308750.0,311167.0,311583.0,313250.0,314917.0,315000.0,313333.0,317333.0,322333.0,329000.0
395238,57,"Worcester, MA",Msa,MA,237667.0,237333.0,237667.0,238667.0,238333.0,232000.0,225667.0,220608.0,218275.0,215108.0,209667.0,210333.0,213167.0,220333.0,217333.0,218000.0,217000.0,217667.0,215333.0,211933.0,212267.0,210600.0,208667.0,211542.0,216542.0,223508.0,230867.0,229200.0,230567.0,225000.0,228333.0,226667.0,220500.0,205500.0,198833.0,198500.0,206833.0,208500.0,215000.0,220667.0,221977.0,211477.0,204443.0,199800.0,197742.0,194109.0,189109.0,193000.0,194650.0,202983.0,211650.0,219000.0,218983.0,208317.0,202650.0,198000.0,202000.0,199167.0,203800.0,203800.0,210467.0,213625.0,222292.0,227458.0,233967.0,228833.0,224833.0,215867.0,215167.0,213833.0,213583.0,218000.0,217833.0,224067.0,228483.0,234950.0,237300.0,230450.0,227150.0,222317.0,221833.0,216833.0,217667.0,219833.0,224833.0,225750.0,233017.0,238017.0,242100.0,238150.0,237567.0,232567.0,231083.0,224167.0,222167.0,220133.0,222967.0,226800.0,234833.0,244483.0,250983.0,249150.0,245833.0,240167.0,240667.0,235633.0,237508.0,236175.0,242842.0,249967.0,259967.0,264983.0,269983.0,263317.0,260500.0,255467.0,258133.0,255967.0,249333.0,246667.0,248733.0,258067.0,271367.0,279300.0,281350.0,276383.0,268050.0,265000.0,260000.0,261633.0,256600.0,255683.0,257383.0,266750.0,276833.0,283500.0,287500.0,285000.0,283333.0,280750.0,282383.0,280717.0,274967.0,276000.0,282667.0,297633.0,303133.0,313467.0,318500.0,325333.0,323333.0,323333.0,321650.0,323283.0,314950.0,316529.0,319895.0
394415,58,"Stamford, CT",Msa,CT,419000.0,434333.0,447667.0,481000.0,490000.0,472500.0,438627.0,406293.0,388793.0,369333.0,360000.0,358333.0,363333.0,370000.0,391667.0,413333.0,430833.0,421583.0,401583.0,385750.0,383333.0,399583.0,398750.0,400333.0,394083.0,405833.0,423083.0,451417.0,473417.0,464583.0,427917.0,409000.0,399000.0,399667.0,389000.0,387000.0,391333.0,409000.0,446000.0,457667.0,464167.0,442500.0,411667.0,367167.0,339000.0,338167.0,345750.0,348083.0,362250.0,386000.0,416833.0,439167.0,439833.0,422167.0,391500.0,379167.0,384500.0,373667.0,362667.0,347300.0,366633.0,393133.0,425833.0,448167.0,446833.0,430333.0,401667.0,381500.0,374667.0,383333.0,376667.0,365000.0,370667.0,394000.0,427333.0,440000.0,453750.0,435083.0,406900.0,384883.0,386883.0,385067.0,378917.0,365583.0,387250.0,413333.0,440000.0,446667.0,435000.0,419333.0,410000.0,395333.0,393750.0,381417.0,382750.0,377000.0,378667.0,387000.0,401667.0,411250.0,412917.0,407917.0,393333.0,386667.0,381667.0,395000.0,391667.0,388333.0,391667.0,410000.0,430667.0,429833.0,426500.0,420167.0,404333.0,396000.0,390083.0,398250.0,397417.0,386833.0,390000.0,395833.0,424410.0,438077.0,444910.0,418500.0,391833.0,378300.0,384967.0,391633.0,378333.0,368333.0,368333.0,388956.0,412289.0,427289.0,431667.0,418333.0,392333.0,380667.0,377317.0,396650.0,391154.0,389721.0,391388.0,413217.0,443183.0,462183.0,487517.0,492592.0,498592.0,481926.0,482000.0,474500.0,480667.0,473667.0,482833.0
394312,59,"Albuquerque, NM",Msa,NM,185500.0,189125.0,193292.0,197785.0,194493.0,188660.0,183333.0,178333.0,177667.0,175167.0,176949.0,177616.0,178330.0,178181.0,178148.0,179267.0,178807.0,177173.0,174173.0,171667.0,170000.0,169333.0,168317.0,168824.0,169824.0,172841.0,174000.0,177417.0,178583.0,179917.0,178750.0,176417.0,175083.0,171167.0,170000.0,164817.0,164817.0,162150.0,164000.0,166650.0,166983.0,166909.0,164259.0,162192.0,160000.0,159667.0,160633.0,161200.0,162367.0,165800.0,169167.0,169000.0,166500.0,166500.0,165833.0,165333.0,163083.0,160083.0,159717.0,162967.0,165633.0,168733.0,166400.0,170067.0,173333.0,176300.0,173000.0,168333.0,169063.0,170197.0,170942.0,167246.0,167601.0,171855.0,174688.0,179833.0,179833.0,178500.0,175167.0,173167.0,174667.0,172000.0,169333.0,168418.0,171085.0,175085.0,180817.0,181817.0,183817.0,180000.0,179930.0,178097.0,176430.0,174656.0,171156.0,172823.0,175717.0,182050.0,186383.0,187667.0,187000.0,185833.0,185833.0,183833.0,183000.0,182167.0,182667.0,183000.0,185500.0,189333.0,192167.0,193833.0,194500.0,194667.0,192967.0,193300.0,189967.0,187500.0,185833.0,188167.0,195417.0,198777.0,203110.0,203360.0,204833.0,201500.0,198167.0,196667.0,198333.0,199665.0,199665.0,200498.0,205229.0,212562.0,220062.0,223633.0,222967.0,219633.0,218500.0,217500.0,219133.0,218117.0,220450.0,223717.0,227900.0,228217.0,229983.0,235650.0,244467.0,247800.0,249617.0,248317.0,250639.0,249822.0,253989.0,257883.0,265883.0
394308,60,"Albany, NY",Msa,NY,170433.0,173850.0,175183.0,179500.0,183500.0,185500.0,181167.0,176833.0,174900.0,173233.0,168883.0,167483.0,167650.0,172667.0,175000.0,176500.0,176333.0,177333.0,175667.0,172583.0,169250.0,166583.0,168167.0,169667.0,172200.0,173033.0,175700.0,177642.0,179309.0,183476.0,185000.0,186667.0,179333.0,176000.0,171417.0,168667.0,167667.0,168583.0,172000.0,176833.0,178177.0,176677.0,175177.0,171833.0,173333.0,168417.0,168000.0,166667.0,168500.0,171250.0,175167.0,182550.0,184800.0,185550.0,180583.0,180000.0,178583.0,174383.0,173050.0,172383.0,175417.0,174167.0,175583.0,181167.0,187250.0,187083.0,182667.0,176750.0,172483.0,174292.0,176375.0,178142.0,176000.0,174333.0,176000.0,181333.0,186250.0,186250.0,180250.0,177333.0,179000.0,179333.0,176667.0,173833.0,174500.0,180500.0,181333.0,184667.0,183000.0,184333.0,181333.0,179633.0,176933.0,175600.0,170967.0,170900.0,172233.0,180145.0,184412.0,188745.0,188833.0,186333.0,185380.0,183380.0,184150.0,180920.0,177920.0,174650.0,175917.0,176500.0,182333.0,187240.0,193407.0,192073.0,188333.0,185000.0,183750.0,180833.0,179083.0,181667.0,190000.0,194833.0,198167.0,198167.0,201667.0,199833.0,195917.0,194250.0,189417.0,191000.0,187817.0,192817.0,191017.0,191050.0,195867.0,203583.0,208103.0,205419.0,200169.0,197133.0,197133.0,198800.0,199400.0,198933.0,201267.0,208100.0,210933.0,212600.0,213167.0,219667.0,223250.0,222167.0,221167.0,218083.0,214500.0,211417.0,212233.0
394938,61,"Omaha, NE",Msa,NE,134021.0,137354.0,138604.0,139500.0,138567.0,137400.0,137233.0,134500.0,131167.0,127000.0,125333.0,127567.0,129200.0,132200.0,133300.0,135667.0,136333.0,137967.0,136633.0,134267.0,132633.0,134933.0,133967.0,134300.0,132000.0,134667.0,135667.0,138000.0,138333.0,134963.0,130963.0,131046.0,133083.0,135750.0,133667.0,130333.0,127667.0,129000.0,134000.0,138530.0,138863.0,136530.0,134333.0,132417.0,132083.0,128750.0,126667.0,126000.0,129667.0,136667.0,141492.0,145492.0,146492.0,146222.0,142889.0,139222.0,138000.0,137000.0,137667.0,134667.0,135000.0,138333.0,146933.0,154933.0,156267.0,154000.0,152000.0,150333.0,148500.0,144833.0,144167.0,146000.0,147000.0,148667.0,152000.0,156667.0,160000.0,157167.0,154667.0,155333.0,154833.0,154000.0,150000.0,151667.0,153167.0,158333.0,165000.0,168833.0,169000.0,164000.0,163000.0,161983.0,162983.0,163150.0,162167.0,162167.0,161000.0,162667.0,166667.0,171667.0,173333.0,171333.0,169000.0,169000.0,168833.0,169000.0,166333.0,166167.0,166667.0,173667.0,178667.0,180333.0,179333.0,178333.0,177667.0,177333.0,174000.0,176333.0,176667.0,178000.0,178333.0,181483.0,187817.0,194150.0,194000.0,193000.0,191667.0,192000.0,192000.0,191333.0,191667.0,192000.0,192333.0,197500.0,202167.0,207167.0,206667.0,203667.0,200333.0,197000.0,195000.0,191667.0,193333.0,196667.0,205000.0,210000.0,218667.0,222000.0,225333.0,223417.0,221083.0,221083.0,221000.0,220300.0,222633.0,230300.0,238500.0
394908,62,"New Haven, CT",Msa,CT,240000.0,245000.0,251667.0,256667.0,258333.0,253333.0,244000.0,235383.0,230383.0,226717.0,224833.0,217167.0,221000.0,222833.0,228500.0,227667.0,229667.0,226333.0,221667.0,216667.0,215000.0,214333.0,216000.0,214833.0,218500.0,220167.0,230167.0,233150.0,241483.0,235483.0,235833.0,218767.0,220267.0,213250.0,218650.0,211983.0,214667.0,218000.0,228292.0,229925.0,229092.0,222633.0,215000.0,210833.0,206333.0,195000.0,186000.0,179333.0,191000.0,197233.0,208867.0,216367.0,221300.0,211333.0,202167.0,200833.0,205500.0,197167.0,191333.0,184967.0,196633.0,199967.0,212167.0,218333.0,226667.0,228167.0,218667.0,207333.0,192750.0,185917.0,181417.0,178967.0,184133.0,191633.0,206083.0,214417.0,217733.0,214852.0,211518.0,208202.0,203583.0,202417.0,197233.0,196983.0,196483.0,205000.0,214417.0,221750.0,226717.0,225633.0,219967.0,209167.0,204167.0,200833.0,199000.0,194000.0,192667.0,198650.0,211983.0,221650.0,224333.0,221000.0,219250.0,215250.0,211917.0,208333.0,206000.0,201000.0,195383.0,200717.0,215717.0,227000.0,232000.0,223333.0,219667.0,213000.0,210833.0,212500.0,207500.0,207833.0,207817.0,217928.0,230094.0,236278.0,240500.0,233067.0,229567.0,219233.0,217833.0,211167.0,212167.0,209333.0,211667.0,217792.0,229792.0,238125.0,240333.0,235000.0,230000.0,225000.0,223333.0,219500.0,212833.0,211167.0,217000.0,230581.0,238914.0,248581.0,251667.0,258333.0,258000.0,261333.0,258667.0,254000.0,248500.0,249500.0,254500.0
394357,63,"Bakersfield, CA",Msa,CA,232500.0,231667.0,226667.0,221667.0,215000.0,205667.0,196333.0,187833.0,182167.0,173167.0,165000.0,158333.0,161667.0,159000.0,162000.0,160333.0,163000.0,158667.0,158333.0,157667.0,157750.0,152217.0,151217.0,146967.0,146167.0,146767.0,150600.0,153600.0,149667.0,144667.0,141333.0,142667.0,141000.0,141000.0,134667.0,131833.0,128167.0,131500.0,136000.0,140000.0,140667.0,138833.0,137167.0,136167.0,139333.0,137667.0,132833.0,128083.0,133083.0,136250.0,141333.0,140750.0,148833.0,148833.0,151583.0,149333.0,152667.0,153833.0,156667.0,159917.0,164917.0,169917.0,175583.0,180583.0,183917.0,186667.0,184167.0,184667.0,183167.0,185667.0,185167.0,185250.0,185417.0,188750.0,191333.0,193333.0,195000.0,197833.0,197333.0,196750.0,199408.0,201075.0,204492.0,201167.0,204500.0,204000.0,207333.0,210667.0,213333.0,211667.0,206667.0,205000.0,206667.0,208000.0,208000.0,205667.0,207333.0,209000.0,216083.0,219750.0,219750.0,216667.0,216667.0,219167.0,220833.0,215833.0,212000.0,210333.0,217917.0,219750.0,223083.0,223833.0,227333.0,229250.0,227417.0,228417.0,228833.0,228333.0,228167.0,227000.0,229333.0,231167.0,233333.0,236667.0,238333.0,239333.0,237667.0,234333.0,231667.0,230833.0,231483.0,235608.0,238108.0,242458.0,246667.0,250000.0,251667.0,250000.0,250500.0,252167.0,252167.0,248333.0,248333.0,249250.0,255917.0,257583.0,261667.0,262667.0,266500.0,268167.0,272500.0,275333.0,277000.0,278000.0,274667.0,280583.0,282583.0
394753,64,"Knoxville, TN",Msa,TN,139333.0,144300.0,145983.0,149650.0,149650.0,148817.0,146733.0,143400.0,142883.0,140700.0,144040.0,144374.0,144774.0,144433.0,145767.0,145967.0,145417.0,142050.0,142383.0,139967.0,140000.0,137900.0,137567.0,138533.0,140967.0,142800.0,144833.0,146542.0,148675.0,145675.0,145300.0,142833.0,144733.0,143033.0,140133.0,139900.0,141433.0,146083.0,145867.0,146583.0,147000.0,145550.0,143333.0,136667.0,136667.0,135167.0,135500.0,132067.0,135233.0,139567.0,148000.0,149550.0,151550.0,149487.0,146237.0,143170.0,141900.0,136933.0,135000.0,135000.0,143267.0,150267.0,153600.0,153667.0,152833.0,151167.0,151167.0,148250.0,147650.0,143817.0,142233.0,142833.0,145967.0,150933.0,155100.0,158800.0,158833.0,155000.0,152000.0,148833.0,151483.0,148733.0,150233.0,147708.0,151125.0,154425.0,158267.0,163433.0,165100.0,162800.0,160300.0,158167.0,157917.0,156250.0,155050.0,156600.0,159267.0,162600.0,165550.0,166883.0,168550.0,166733.0,167535.0,167235.0,167468.0,165000.0,160667.0,162000.0,165000.0,170833.0,174800.0,177800.0,180630.0,180663.0,180630.0,179967.0,180633.0,177333.0,177333.0,179167.0,184000.0,187333.0,189833.0,195312.0,195312.0,194312.0,194000.0,200000.0,201725.0,199392.0,193129.0,191571.0,195571.0,203652.0,210927.0,214760.0,215245.0,215387.0,212631.0,212994.0,213160.0,213241.0,211908.0,215158.0,221000.0,225333.0,226983.0,231283.0,234617.0,237300.0,237667.0,237000.0,236833.0,235167.0,234917.0,237417.0,242917.0
